id,source,img_path,0,1,2,3,4,5
2025,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001926.png, Yes , No , No , No , No , No 
2026,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001927.png, Yes , No , No , Yes , Yes , No 
2027,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001928.png, Yes , No , No , Yes , No , No 
2028,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001929.png, Yes , No , No , Yes , Yes , No 
2029,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001930.png, Yes , No , No , No , No , No 
2030,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001931.png, Yes , No , No , No , No , No 
2031,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001932.png, Yes , No , No , No , No , No 
2032,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001933.png, Yes , No , No , No , No , No 
2033,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001934.png, Yes , No , No , No , No , No 
2034,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001935.png, Yes , No , No , Yes , No , No 
2035,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001936.png, Yes , No , No , Yes , No , No 
2036,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001937.png, Yes , No , No , No , No , No 
2037,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001938.png, Yes , No , Yes , Yes , Yes , No 
2038,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001939.png, Yes , No , No , No , No , No 
2039,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001940.png, Yes , No , No , No , No , No 
2040,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001941.png, Yes , No , No , Yes , No , No 
2041,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001942.png, Yes , No , Yes , No , No , No 
2042,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001943.png, Yes , No , No , No , No , No 
2043,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001944.png, Yes , No , No , Yes , Yes , No 
2044,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001945.png, Yes , No , No , No , No , No 
2045,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001946.png, Yes , No , No , No , No , No 
2046,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001947.png, Yes , No , Yes , Yes , Yes , No 
2047,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001948.png, Yes , No , No , No , No , No 
2048,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001949.png, Yes , No , No , No , No , No 
2049,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001950.png, Yes , No , No , Yes , No , No 
2050,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001951.png, Yes , No , No , No , No , No 
2051,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001952.png, Yes , No , No , No , No , No 
2052,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001953.png, Yes , No , No , Yes , No , No 
2053,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001954.png, Yes , No , No , No , No , No 
2054,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001955.png, Yes , No , No , Yes , No , No 
2055,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001956.png, Yes , No , No , No , No , No 
2056,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001957.png, Yes , No , No , No , No , No 
2057,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001958.png, Yes , No , No , Yes , No , No 
2058,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001959.png, Yes , No , No , No , No , No 
2059,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001960.png, Yes , No , No , No , No , No 
2060,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001961.png, Yes , No , No , Yes , Yes , No 
2061,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001962.png, Yes , No , No , No , No , No 
2062,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001963.png, Yes , No , No , Yes , No , No 
2063,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001964.png, Yes , No , No , No , No , No 
2064,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001965.png, Yes , No , No , No , No , No 
2065,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001966.png, Yes , No , No , Yes , No , No 
2066,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001967.png, Yes , No , No , No , No , No 
2067,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001968.png, Yes , No , No , No , No , No 
2068,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001969.png, Yes , No , No , No , No , No 
2069,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001970.png, Yes , No , No , No , No , No 
2070,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001971.png, Yes , No , No , Yes , No , No 
2071,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001972.png, Yes , No , No , No , No , No 
2072,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001973.png, Yes , No , No , No , No , No 
2073,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001974.png, Yes , No , No , Yes , No , No 
2074,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001975.png, Yes , No , No , No , No , No 
2075,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001976.png, Yes , No , No , No , No , No 
2076,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001977.png, Yes , No , No , No , No , No 
2077,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001978.png, Yes , No , No , No , No , No 
2078,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001979.png, Yes , No , No , No , No , No 
2079,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001980.png, Yes , No , No , No , No , No 
2080,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001981.png, Yes , No , No , No , No , No 
2081,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001982.png, Yes , No , No , No , No , No 
2082,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001983.png, Yes , No , No , Yes , No , No 
2083,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001984.png, Yes , No , No , No , No , No 
2084,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001985.png, Yes , No , No , No , No , No 
2085,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001986.png, Yes , No , No , Yes , No , No 
2086,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001987.png, Yes , No , No , No , No , No 
2087,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001988.png, Yes , No , No , No , No , No 
2088,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001989.png, Yes , No , No , No , No , No 
2089,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001990.png, Yes , No , No , No , No , No 
2090,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001991.png, Yes , No , No , No , No , No 
2091,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001992.png, Yes , No , No , No , No , No 
2092,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001993.png, Yes , No , No , No , No , No 
2093,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001994.png, Yes , No , No , Yes , Yes , No 
2094,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001995.png, Yes , No , No , Yes , Yes , No 
2095,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001996.png, Yes , No , No , Yes , No , No 
2096,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001997.png, Yes , No , No , No , No , No 
2097,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001998.png, Yes , No , No , Yes , No , No 
2098,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/001999.png, Yes , No , No , Yes , No , No 
2099,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002000.png, Yes , No , No , No , No , No 
2100,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002001.png, Yes , No , No , Yes , Yes , No 
2101,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002002.png, Yes , No , No , No , No , No 
2102,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002003.png, Yes , No , No , No , No , No 
2103,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002004.png, Yes , No , No , No , No , No 
2104,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002005.png, Yes , No , No , No , No , No 
2105,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002006.png, Yes , No , No , No , No , No 
2106,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002007.png, Yes , No , No , Yes , Yes , No 
2107,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002008.png, Yes , No , No , Yes , Yes , No 
2108,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002009.png, Yes , No , No , No , No , No 
2109,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002010.png, Yes , No , No , Yes , No , No 
2110,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002011.png, Yes , No , No , No , No , No 
2111,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002012.png, Yes , No , No , Yes , No , No 
2112,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002013.png, Yes , No , No , Yes , No , No 
2113,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002014.png, Yes , No , No , No , No , No 
2114,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002015.png, Yes , No , No , No , No , No 
2115,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002016.png, Yes , No , No , Yes , Yes , No 
2116,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002017.png, Yes , No , No , No , No , No 
2117,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002018.png, Yes , No , No , Yes , No , No 
2118,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002019.png, Yes , No , No , No , No , No 
2119,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002020.png, Yes , No , No , No , No , No 
2120,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002021.png, Yes , No , No , No , No , No 
2121,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002022.png, Yes , No , No , No , No , No 
2122,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002023.png, Yes , No , No , No , No , No 
2123,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002024.png, Yes , No , No , No , No , No 
2124,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002025.png, Yes , No , No , No , No , No 
2125,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002026.png, Yes , No , No , No , No , No 
2126,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002027.png, Yes , No , No , No , No , No 
2127,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002028.png, Yes , No , No , No , No , No 
2128,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002029.png, Yes , No , No , Yes , No , No 
2129,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002030.png, Yes , No , No , No , No , No 
2130,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002031.png, Yes , No , Yes , Yes , No , No 
2131,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002032.png, Yes , No , No , Yes , No , No 
2132,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002033.png, Yes , No , No , No , No , No 
2133,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002034.png, Yes , No , No , No , No , No 
2134,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002035.png, Yes , No , No , No , No , No 
2135,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002036.png, Yes , Yes , No , No , No , No 
2136,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002037.png, Yes , No , No , No , No , No 
2137,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002038.png, Yes , No , No , No , No , No 
2138,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002039.png, Yes , No , No , Yes , Yes , No 
2139,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002040.png, Yes , No , No , No , No , No 
2140,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002041.png, Yes , No , No , Yes , No , No 
2141,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002042.png, Yes , No , No , No , No , No 
2142,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002043.png, Yes , No , No , Yes , Yes , No 
2143,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002044.png, Yes , No , No , No , No , No 
2144,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002045.png, Yes , No , No , Yes , Yes , No 
2145,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002046.png, Yes , No , No , Yes , No , No 
2146,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002047.png, Yes , No , No , No , No , No 
2147,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002048.png, Yes , No , No , Yes , Yes , No 
2148,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002049.png, Yes , No , No , No , No , No 
2149,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002050.png, Yes , No , No , No , No , No 
2150,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002051.png, Yes , No , No , No , No , No 
2151,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002052.png, Yes , No , No , No , No , No 
2152,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002053.png, Yes , No , No , No , No , No 
2153,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002054.png, Yes , No , No , No , No , No 
2154,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002055.png, Yes , No , No , No , No , No 
2155,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002056.png, Yes , No , No , No , No , No 
2156,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002057.png, Yes , No , No , Yes , No , No 
2157,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002058.png, Yes , No , No , Yes , No , No 
2158,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002059.png, Yes , No , No , No , No , No 
2159,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002060.png, Yes , No , No , No , No , No 
2160,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002061.png, Yes , No , Yes , No , No , No 
2161,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002062.png, Yes , No , No , No , No , No 
2162,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002063.png, Yes , No , No , No , No , No 
2163,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002064.png, Yes , No , No , No , No , No 
2164,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002065.png, Yes , No , No , No , No , No 
2165,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002066.png, Yes , No , No , Yes , Yes , No 
2166,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002067.png, Yes , No , No , No , No , No 
2167,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002068.png, Yes , No , No , No , No , No 
2168,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002069.png, Yes , No , No , No , No , No 
2169,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002070.png, Yes , No , No , No , No , No 
2170,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002071.png, Yes , No , No , No , No , No 
2171,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002072.png, Yes , No , No , No , No , No 
2172,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002073.png, Yes , No , No , No , No , No 
2173,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002074.png, Yes , No , No , No , No , No 
2174,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002075.png, Yes , No , No , Yes , Yes , No 
2175,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002076.png, Yes , No , No , No , No , No 
2176,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002077.png, Yes , No , No , No , No , No 
2177,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002078.png, Yes , No , No , No , No , No 
2178,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002079.png, Yes , No , No , Yes , No , No 
2179,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002080.png, Yes , No , No , Yes , No , No 
2180,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002081.png, Yes , No , No , No , No , No 
2181,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002082.png, Yes , No , No , Yes , No , No 
2182,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002083.png, Yes , No , No , No , No , No 
2183,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002084.png, Yes , No , No , No , No , No 
2184,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002085.png, Yes , No , No , No , No , No 
2185,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002086.png, Yes , No , No , Yes , No , No 
2186,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002087.png, Yes , No , No , No , No , No 
2187,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002088.png, Yes , No , No , No , No , No 
2188,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002089.png, Yes , No , No , No , No , No 
2189,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002090.png, Yes , No , No , No , No , No 
2190,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002091.png, Yes , No , No , Yes , Yes , No 
2191,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002092.png, Yes , No , No , No , No , No 
2192,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002093.png, Yes , No , No , Yes , Yes , No 
2193,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002094.png, Yes , No , No , No , No , No 
2194,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002095.png, Yes , No , No , No , No , No 
2195,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002096.png, Yes , No , No , No , No , No 
2196,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002097.png, Yes , No , No , No , No , No 
2197,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002098.png, Yes , No , No , No , No , No 
2198,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002099.png, Yes , No , No , No , No , No 
2199,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002100.png, Yes , No , No , No , No , No 
2200,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002101.png, Yes , No , No , Yes , No , No 
2201,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002102.png, Yes , No , No , Yes , No , No 
2202,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002103.png, Yes , No , No , Yes , Yes , No 
2203,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002104.png, Yes , No , No , No , No , No 
2204,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002105.png, Yes , No , No , No , No , No 
2205,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002106.png, Yes , No , No , No , No , No 
2206,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002107.png, Yes , No , No , No , No , No 
2207,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002108.png, Yes , No , No , No , No , No 
2208,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002109.png, Yes , No , No , Yes , No , No 
2209,Flickr2K,collocation-mturk/data_preprocessed/Flickr2K/002110.png, Yes , No , No , No , No , No 
